longitude,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n
-73.9368,2.0,3.0,1.0,0.0,30.0,1.0
-74.08283,2.0,116.0,1.0,191.0,41.0,1.0
-73.9903,2.0,11.0,1.0,0.0,19.0,1.0
-73.96324,2.0,0.0,2.0,0.0,117.0,0.0
-73.98006,1.0,50.0,3.0,29.0,146.0,0.0
-73.95408,1.0,67.0,1.0,348.0,15.0,1.0
-73.9403,30.0,2.0,4.0,262.0,4.0,0.0
-73.9603,3.0,54.0,1.0,97.0,12.0,1.0
-73.98162,30.0,1.0,96.0,280.0,8.0,1.0
-73.91455,3.0,17.0,1.0,0.0,21.0,0.0
-73.96811,7.0,26.0,1.0,1.0,28.0,1.0
-73.91974,2.0,2.0,1.0,0.0,21.0,0.0
-74.00388,1.0,0.0,6.0,364.0,14.0,1.0
-73.94068,1.0,14.0,2.0,128.0,2.0,0.0
-73.79759,1.0,0.0,1.0,90.0,106.0,1.0
-73.9641,5.0,1.0,1.0,0.0,8.0,0.0
-74.00188,1.0,24.0,3.0,324.0,79.0,0.0
-73.96941,4.0,2.0,1.0,0.0,29.0,1.0
-73.99143,1.0,0.0,1.0,365.0,7.0,1.0
-74.00357,30.0,1.0,1.0,95.0,96.0,1.0
-74.00501,4.0,0.0,1.0,83.0,43.0,1.0
-73.96393,4.0,37.0,1.0,38.0,45.0,0.0
-73.98027,3.0,0.0,1.0,201.0,1.0,0.0
-73.92451,1.0,72.0,1.0,0.0,39.0,1.0
-73.99425,365.0,0.0,1.0,365.0,14.0,1.0
-73.92244,2.0,44.0,4.0,352.0,21.0,1.0
-73.88049,30.0,3.0,103.0,246.0,81.0,0.0
-73.95565,3.0,22.0,1.0,89.0,22.0,0.0
-73.98705,4.0,68.0,1.0,44.0,23.0,1.0
-73.90188,1.0,0.0,1.0,3.0,31.0,0.0
-73.97468,30.0,5.0,4.0,220.0,8.0,1.0
-73.97652,2.0,22.0,1.0,21.0,16.0,1.0
-73.96223,2.0,7.0,5.0,0.0,12.0,0.0
-73.93546,1.0,5.0,1.0,365.0,12.0,1.0
-73.91848,1.0,16.0,1.0,143.0,21.0,1.0
-74.00269,1.0,8.0,1.0,192.0,52.0,1.0
-74.00436,1.0,1.0,7.0,270.0,27.0,0.0
-74.00314,2.0,4.0,1.0,0.0,11.0,1.0
-73.99117,3.0,4.0,1.0,76.0,8.0,2.0
-73.93716,1.0,88.0,2.0,102.0,21.0,0.0
-73.95033,1.0,1.0,1.0,98.0,6.0,1.0
-73.85976,1.0,19.0,3.0,8.0,157.0,1.0
-73.93932,1.0,0.0,2.0,88.0,2.0,0.0
-73.97889,1.0,2.0,1.0,0.0,19.0,0.0
-74.00016,4.0,0.0,1.0,0.0,33.0,1.0
-73.98129,2.0,9.0,1.0,0.0,19.0,0.0
-73.95457,20.0,0.0,1.0,0.0,12.0,0.0
-73.9618,2.0,3.0,1.0,0.0,12.0,0.0
-73.99197,7.0,0.0,1.0,0.0,7.0,0.0
-73.98206,30.0,1.0,87.0,365.0,113.0,1.0
-74.00057,2.0,0.0,2.0,180.0,11.0,0.0
-73.91114,5.0,8.0,1.0,0.0,21.0,1.0
-73.95813,2.0,29.0,1.0,80.0,24.0,1.0
-73.98191,1.0,19.0,1.0,0.0,0.0,0.0
-73.98185,1.0,0.0,1.0,0.0,26.0,1.0
-73.96376,3.0,103.0,2.0,0.0,12.0,1.0
-74.00012,4.0,39.0,1.0,21.0,11.0,1.0
-74.00782,4.0,24.0,1.0,61.0,11.0,1.0
-73.96802,4.0,4.0,1.0,0.0,8.0,0.0
-74.01038,1.0,1.0,1.0,323.0,43.0,1.0
-73.9554,1.0,0.0,1.0,0.0,2.0,1.0
-73.90177,3.0,104.0,1.0,293.0,31.0,1.0
-73.9857,4.0,26.0,1.0,0.0,68.0,1.0
-73.98824,2.0,72.0,1.0,96.0,19.0,1.0
-73.96263,10.0,1.0,1.0,0.0,22.0,0.0
-73.94268,2.0,12.0,1.0,176.0,4.0,0.0
-73.95085,1.0,166.0,1.0,210.0,28.0,1.0
-73.95589,1.0,0.0,1.0,177.0,28.0,0.0
-74.00141,4.0,9.0,1.0,74.0,96.0,1.0
-73.9793,2.0,0.0,1.0,1.0,5.0,1.0
-73.95542,1.0,12.0,1.0,0.0,20.0,0.0
-73.98,30.0,0.0,1.0,0.0,8.0,1.0
-73.98382,2.0,0.0,1.0,0.0,1.0,0.0
-74.00691,2.0,0.0,1.0,0.0,14.0,1.0
-73.94367,2.0,12.0,1.0,0.0,6.0,1.0
-73.94021,3.0,19.0,1.0,363.0,6.0,1.0
-73.9468,30.0,8.0,5.0,0.0,28.0,1.0
-73.95602,2.0,1.0,1.0,0.0,2.0,1.0
-74.00391,1.0,26.0,8.0,0.0,111.0,0.0
-73.99313,3.0,13.0,1.0,260.0,7.0,1.0
-73.95534,6.0,15.0,2.0,154.0,28.0,1.0
-73.95566,1.0,0.0,1.0,365.0,22.0,1.0
-73.98713,4.0,0.0,1.0,0.0,19.0,1.0
-73.98497,30.0,7.0,21.0,342.0,38.0,1.0
-73.91308,5.0,1.0,1.0,0.0,21.0,1.0
-73.95231,4.0,106.0,1.0,282.0,6.0,1.0
-73.97366,1.0,5.0,1.0,0.0,17.0,1.0
-73.99075,1.0,18.0,9.0,337.0,7.0,2.0
-73.98891,2.0,12.0,1.0,37.0,7.0,0.0
-73.99952,1.0,24.0,4.0,89.0,27.0,0.0
-73.91503,4.0,4.0,2.0,8.0,21.0,0.0
-73.94735,2.0,1.0,1.0,0.0,28.0,1.0
-73.93649,4.0,34.0,9.0,49.0,15.0,1.0
-73.93714,3.0,1.0,1.0,2.0,30.0,0.0
-73.96875,1.0,20.0,1.0,0.0,8.0,1.0
-73.94871,2.0,4.0,1.0,0.0,28.0,0.0
-73.95168,3.0,0.0,5.0,0.0,22.0,0.0
-73.97378,2.0,3.0,1.0,28.0,13.0,1.0
-73.94074,2.0,6.0,1.0,0.0,25.0,1.0
-74.00002,3.0,6.0,1.0,0.0,14.0,1.0
-73.94009,4.0,3.0,1.0,0.0,30.0,1.0
-73.95296,35.0,1.0,1.0,75.0,6.0,0.0
-73.97848,1.0,3.0,1.0,0.0,19.0,0.0
-73.94238,1.0,0.0,1.0,0.0,2.0,0.0
-73.93795,7.0,28.0,3.0,363.0,4.0,1.0
-73.95416,1.0,10.0,1.0,0.0,15.0,0.0
-73.97953,2.0,41.0,3.0,0.0,19.0,0.0
-73.9461,5.0,1.0,2.0,0.0,12.0,0.0
-73.97718,2.0,81.0,1.0,213.0,17.0,1.0
-73.90037,2.0,21.0,5.0,125.0,31.0,0.0
-73.98969,4.0,0.0,1.0,0.0,7.0,1.0
-73.78477,1.0,98.0,8.0,189.0,46.0,0.0
-74.01169,3.0,11.0,1.0,6.0,123.0,1.0
-73.95935,3.0,0.0,1.0,0.0,12.0,0.0
-73.95094,5.0,4.0,1.0,93.0,28.0,1.0
-73.94699,5.0,1.0,1.0,0.0,2.0,1.0
-73.98934,2.0,7.0,1.0,129.0,7.0,1.0
-73.95122,4.0,10.0,1.0,0.0,2.0,0.0
-73.99168,1.0,147.0,1.0,4.0,7.0,0.0
-73.97172,6.0,0.0,1.0,0.0,0.0,1.0
-73.88348,1.0,209.0,1.0,86.0,70.0,1.0
-73.98732,3.0,5.0,1.0,13.0,7.0,1.0
-73.92769,4.0,45.0,1.0,93.0,56.0,0.0
-73.99219,1.0,11.0,1.0,0.0,14.0,1.0
-73.96074,2.0,12.0,4.0,189.0,22.0,0.0
-73.9502,30.0,1.0,1.0,286.0,12.0,1.0
-73.94892,2.0,0.0,1.0,0.0,12.0,0.0
-73.94651,1.0,0.0,3.0,178.0,6.0,0.0
-73.95646,1.0,184.0,5.0,362.0,24.0,0.0
-73.95902,5.0,4.0,1.0,1.0,24.0,1.0
-74.00611,30.0,2.0,1.0,0.0,79.0,0.0
-73.9722,30.0,0.0,23.0,353.0,26.0,1.0
-73.90545,30.0,3.0,6.0,365.0,21.0,2.0
-73.97056,30.0,0.0,12.0,365.0,1.0,1.0
-73.87688,1.0,1.0,1.0,125.0,83.0,1.0
-73.96237,1.0,1.0,1.0,0.0,15.0,0.0
-73.94693,5.0,9.0,2.0,12.0,2.0,1.0
-73.86759,7.0,23.0,1.0,22.0,87.0,1.0
-73.95781,2.0,20.0,1.0,282.0,22.0,1.0
-74.01245,2.0,1.0,327.0,322.0,43.0,1.0
-73.99544,30.0,19.0,1.0,189.0,14.0,1.0
-73.83095,1.0,0.0,1.0,88.0,171.0,2.0
-73.99539,1.0,0.0,1.0,0.0,9.0,1.0
-73.97412,3.0,6.0,2.0,233.0,1.0,0.0
-73.98453,1.0,0.0,1.0,352.0,23.0,0.0
-74.00932,4.0,1.0,1.0,0.0,11.0,1.0
-73.9955,6.0,1.0,1.0,3.0,14.0,1.0
-73.94351,1.0,26.0,3.0,271.0,15.0,1.0
-73.9671,2.0,109.0,1.0,246.0,3.0,0.0
-73.97362,2.0,0.0,1.0,66.0,5.0,1.0
-73.97966,7.0,3.0,1.0,0.0,8.0,1.0
-73.96383,4.0,63.0,1.0,257.0,12.0,1.0
-73.9334,2.0,1.0,1.0,0.0,21.0,0.0
-73.99092,4.0,0.0,1.0,0.0,9.0,1.0
-73.92356,2.0,3.0,1.0,23.0,56.0,1.0
-73.99706,5.0,26.0,2.0,160.0,53.0,0.0
-73.93679,1.0,21.0,1.0,89.0,15.0,0.0
-73.90882,1.0,0.0,1.0,0.0,21.0,0.0
-73.93635,7.0,41.0,1.0,45.0,12.0,1.0
-73.96121,3.0,14.0,1.0,75.0,24.0,1.0
-73.91396,3.0,2.0,1.0,241.0,21.0,0.0
-73.97114,10.0,0.0,1.0,0.0,13.0,1.0
-73.95208,3.0,1.0,1.0,0.0,2.0,0.0
-73.98801,5.0,8.0,1.0,0.0,23.0,1.0
-73.99963,14.0,0.0,1.0,0.0,14.0,1.0
-73.97907,30.0,0.0,1.0,119.0,19.0,1.0
-73.95015,31.0,6.0,33.0,326.0,28.0,1.0
-73.98244,2.0,12.0,1.0,19.0,17.0,1.0
-73.9649,30.0,0.0,49.0,364.0,1.0,1.0
-73.89472,30.0,0.0,23.0,201.0,44.0,0.0
-73.96869,3.0,21.0,1.0,98.0,1.0,1.0
-73.9704,30.0,0.0,65.0,364.0,1.0,1.0
-73.9405,30.0,0.0,1.0,83.0,25.0,1.0
-74.00351,6.0,5.0,2.0,17.0,11.0,1.0
-73.98165,3.0,12.0,1.0,277.0,26.0,1.0
-73.98529,3.0,12.0,1.0,63.0,34.0,1.0
-73.96114,1.0,2.0,2.0,364.0,22.0,2.0
-73.88834,1.0,57.0,1.0,337.0,100.0,1.0
-73.99966,2.0,11.0,1.0,0.0,36.0,1.0
-73.93936,30.0,2.0,3.0,24.0,12.0,0.0
-73.96327,30.0,0.0,5.0,341.0,12.0,0.0
-73.98675,10.0,7.0,1.0,0.0,19.0,1.0
-73.96728,1.0,6.0,1.0,89.0,12.0,1.0
-73.93847,2.0,62.0,3.0,4.0,6.0,0.0
-73.99718,3.0,0.0,1.0,0.0,14.0,1.0
-73.96151,3.0,2.0,1.0,0.0,24.0,1.0
-74.00417,5.0,1.0,1.0,0.0,14.0,0.0
-73.95731,5.0,62.0,4.0,84.0,28.0,0.0
-73.9468,3.0,29.0,2.0,44.0,12.0,0.0
-74.00787,1.0,11.0,2.0,333.0,123.0,1.0
-73.99386,4.0,2.0,2.0,0.0,7.0,1.0
-73.93878,1.0,14.0,1.0,355.0,12.0,0.0
-73.95873,2.0,4.0,1.0,135.0,12.0,2.0
-73.97718,2.0,0.0,2.0,145.0,1.0,0.0
-73.96207,1.0,1.0,1.0,0.0,3.0,1.0
-73.9428,4.0,3.0,2.0,0.0,12.0,0.0
-73.98313,3.0,2.0,1.0,0.0,38.0,1.0
-73.98452,2.0,105.0,1.0,304.0,68.0,1.0
-73.92859,4.0,13.0,3.0,272.0,6.0,1.0
-74.00776,3.0,3.0,1.0,0.0,43.0,1.0
-73.96061,4.0,3.0,1.0,275.0,8.0,1.0
-73.91003,3.0,19.0,1.0,109.0,142.0,0.0
-73.95775,30.0,1.0,6.0,304.0,2.0,0.0
-73.96805,365.0,1.0,2.0,0.0,3.0,1.0
-73.93723,1.0,8.0,9.0,118.0,6.0,1.0
-73.98918,3.0,213.0,1.0,281.0,7.0,0.0
-73.95613,2.0,0.0,1.0,0.0,15.0,0.0
-73.93476,4.0,1.0,1.0,0.0,4.0,1.0
-73.95427,1.0,28.0,2.0,365.0,6.0,1.0
-73.96019,4.0,92.0,1.0,260.0,6.0,1.0
-73.96127,2.0,32.0,1.0,20.0,3.0,0.0
-73.93934,30.0,1.0,14.0,341.0,21.0,2.0
-73.94937,4.0,39.0,1.0,338.0,6.0,0.0
-73.8948,3.0,23.0,3.0,363.0,100.0,1.0
-73.96,2.0,7.0,1.0,96.0,12.0,1.0
-73.96128,2.0,5.0,2.0,365.0,12.0,0.0
-73.98536,30.0,2.0,96.0,198.0,7.0,1.0
-73.95408,5.0,4.0,1.0,89.0,22.0,0.0
-73.95963,30.0,0.0,1.0,154.0,12.0,1.0
-73.99742,1.0,49.0,1.0,0.0,27.0,1.0
-73.93958,7.0,19.0,1.0,171.0,30.0,1.0
-73.95547,30.0,0.0,1.0,43.0,6.0,0.0
-73.9254,6.0,23.0,1.0,0.0,39.0,0.0
-74.00181,2.0,5.0,1.0,0.0,11.0,1.0
-73.94523,2.0,31.0,1.0,265.0,4.0,0.0
-73.94328,5.0,179.0,1.0,0.0,20.0,0.0
-73.93081,2.0,32.0,3.0,248.0,6.0,1.0
-73.92001,4.0,10.0,1.0,74.0,56.0,0.0
-73.95457,2.0,65.0,2.0,257.0,2.0,1.0
-73.95574,2.0,30.0,34.0,310.0,6.0,0.0
-73.98311,1.0,48.0,1.0,2.0,16.0,1.0
-73.97064,3.0,19.0,1.0,85.0,0.0,0.0
-73.95759,1.0,1.0,1.0,0.0,2.0,1.0
-73.99362,1.0,34.0,1.0,1.0,7.0,1.0
-73.9634,30.0,0.0,49.0,365.0,1.0,1.0
-73.93819,3.0,140.0,1.0,66.0,4.0,0.0
-73.93335,10.0,0.0,1.0,0.0,6.0,0.0
-73.96543,28.0,0.0,49.0,257.0,1.0,1.0
-73.91039,3.0,3.0,2.0,342.0,44.0,0.0
-73.99632,1.0,132.0,1.0,365.0,27.0,0.0
-73.95389,3.0,10.0,1.0,0.0,12.0,1.0
-74.00298,1.0,0.0,1.0,0.0,11.0,1.0
-73.96108,7.0,12.0,1.0,0.0,22.0,0.0
-73.79555,4.0,42.0,1.0,228.0,46.0,0.0
-73.99347,29.0,3.0,1.0,287.0,7.0,1.0
-73.94283,1.0,29.0,1.0,247.0,4.0,0.0
-73.96385,6.0,5.0,1.0,0.0,29.0,1.0
-73.99798,31.0,0.0,1.0,83.0,53.0,0.0
-73.98589,1.0,0.0,1.0,311.0,71.0,1.0
-73.9102,2.0,3.0,5.0,318.0,21.0,0.0
-73.9623,3.0,2.0,1.0,149.0,12.0,0.0
-73.96261,3.0,16.0,1.0,0.0,3.0,0.0
-73.98236,4.0,18.0,1.0,133.0,8.0,0.0
-73.94207,1.0,22.0,5.0,334.0,30.0,1.0
-73.99707,4.0,104.0,2.0,145.0,7.0,1.0
-73.9472,1.0,3.0,5.0,0.0,54.0,0.0
-73.96367,5.0,2.0,2.0,0.0,45.0,1.0
-73.90961,1.0,10.0,1.0,162.0,100.0,0.0
-73.98586,29.0,0.0,327.0,221.0,71.0,1.0
-73.97959,2.0,1.0,1.0,0.0,19.0,0.0
-73.94486,3.0,1.0,1.0,0.0,12.0,0.0
-73.97828,100.0,2.0,1.0,290.0,8.0,1.0
-74.00563,1.0,0.0,1.0,0.0,77.0,0.0
-73.92241,1.0,26.0,1.0,330.0,15.0,0.0
-73.99957,2.0,10.0,1.0,0.0,14.0,1.0
-73.95395,2.0,171.0,2.0,234.0,2.0,0.0
-73.94199,1.0,21.0,2.0,0.0,2.0,1.0
-73.91024,24.0,0.0,1.0,52.0,126.0,1.0
-73.99954,14.0,29.0,1.0,0.0,11.0,1.0
-73.8782,1.0,13.0,2.0,365.0,70.0,0.0
-73.96831,2.0,4.0,1.0,0.0,1.0,1.0
-73.96801,1.0,0.0,1.0,0.0,12.0,1.0
-73.83307,1.0,2.0,1.0,0.0,37.0,1.0
-73.93583,2.0,19.0,1.0,0.0,2.0,1.0
-73.9226,1.0,3.0,2.0,0.0,6.0,2.0
-73.95997,4.0,8.0,1.0,0.0,3.0,1.0
-73.98249,19.0,1.0,1.0,200.0,19.0,1.0
-74.02322,1.0,14.0,1.0,271.0,90.0,1.0
-74.00664,1.0,6.0,1.0,336.0,77.0,0.0
-73.93803,3.0,0.0,1.0,41.0,4.0,0.0
-74.00146,2.0,1.0,1.0,0.0,11.0,1.0
-73.9767,30.0,0.0,91.0,310.0,5.0,1.0
-73.94604,1.0,62.0,2.0,58.0,12.0,0.0
-73.73006,2.0,12.0,2.0,355.0,183.0,0.0
-73.93323,4.0,23.0,1.0,8.0,25.0,0.0
-73.95549,1.0,0.0,1.0,297.0,12.0,1.0
-73.9701,30.0,0.0,1.0,0.0,3.0,1.0
-73.96642,30.0,2.0,52.0,365.0,28.0,1.0
-73.75861,1.0,9.0,1.0,84.0,145.0,0.0
-73.95914,5.0,0.0,1.0,0.0,15.0,1.0
-73.95731,2.0,3.0,2.0,180.0,22.0,0.0
-73.83146,2.0,31.0,7.0,68.0,37.0,1.0
-73.94906,1.0,142.0,4.0,223.0,4.0,0.0
-73.92056,1.0,23.0,1.0,335.0,21.0,1.0
-73.92716,2.0,1.0,1.0,16.0,56.0,1.0
-74.02428,1.0,17.0,1.0,311.0,90.0,0.0
-73.95898,2.0,17.0,1.0,0.0,12.0,1.0
-73.9567,2.0,36.0,3.0,232.0,20.0,0.0
-73.94847,2.0,0.0,1.0,87.0,15.0,1.0
-74.00642,29.0,0.0,327.0,342.0,43.0,1.0
-73.95196,1.0,0.0,1.0,0.0,24.0,0.0
-73.96432,29.0,0.0,327.0,220.0,28.0,1.0
-73.96112,2.0,3.0,1.0,4.0,12.0,1.0
-73.9593,5.0,0.0,1.0,0.0,45.0,0.0
-73.94054,1.0,101.0,1.0,309.0,15.0,0.0
-73.9324,7.0,0.0,1.0,87.0,6.0,0.0
-73.90648,30.0,0.0,103.0,238.0,31.0,0.0
-73.93094,7.0,0.0,2.0,0.0,21.0,0.0
-73.99322,5.0,0.0,1.0,317.0,48.0,1.0
-73.99324,2.0,13.0,1.0,0.0,32.0,1.0
-73.92768,7.0,0.0,2.0,55.0,21.0,1.0
-73.88767,1.0,11.0,4.0,301.0,83.0,0.0
-73.95479,7.0,1.0,1.0,365.0,28.0,0.0
-73.97449,1.0,2.0,1.0,0.0,8.0,1.0
-73.95064,28.0,28.0,6.0,303.0,12.0,0.0
-73.97489,1.0,2.0,1.0,0.0,8.0,1.0
-74.00676,4.0,0.0,1.0,6.0,43.0,1.0
-73.91459,7.0,1.0,1.0,189.0,6.0,1.0
-73.92069,3.0,33.0,1.0,7.0,21.0,0.0
-73.99634,1.0,17.0,30.0,354.0,7.0,0.0
-74.00662,2.0,13.0,1.0,227.0,43.0,1.0
-73.77488,1.0,16.0,4.0,137.0,85.0,0.0
-73.97628,20.0,1.0,1.0,0.0,26.0,0.0
-73.9378,3.0,134.0,1.0,90.0,4.0,0.0
-73.95362,3.0,0.0,1.0,0.0,6.0,1.0
-73.94074,2.0,9.0,2.0,0.0,25.0,1.0
-73.94971,5.0,0.0,1.0,136.0,20.0,0.0
-73.9152,15.0,1.0,3.0,341.0,56.0,0.0
-73.96888,5.0,7.0,1.0,0.0,3.0,1.0
-73.89088,1.0,0.0,1.0,88.0,70.0,0.0
-73.95617,1.0,4.0,3.0,201.0,12.0,1.0
-73.98311,1.0,4.0,1.0,0.0,1.0,0.0
-73.95881,2.0,42.0,3.0,17.0,6.0,0.0
-73.98705,1.0,0.0,1.0,0.0,7.0,1.0
-73.9677,4.0,65.0,1.0,165.0,3.0,1.0
-73.91733,2.0,70.0,2.0,253.0,147.0,0.0
-73.98922,2.0,4.0,1.0,345.0,10.0,1.0
-73.99371,1.0,130.0,2.0,45.0,7.0,0.0
-73.97976,1.0,80.0,3.0,21.0,19.0,1.0
-73.92666,3.0,33.0,1.0,0.0,21.0,0.0
-73.93072,2.0,8.0,2.0,88.0,21.0,0.0
-73.96836,1.0,0.0,1.0,0.0,28.0,1.0
-73.93089,2.0,8.0,2.0,292.0,21.0,0.0
-73.96996,1.0,55.0,2.0,0.0,8.0,2.0
-73.92806,21.0,1.0,1.0,44.0,15.0,0.0
-73.93647,3.0,92.0,1.0,200.0,2.0,0.0
-73.95266,3.0,3.0,2.0,0.0,2.0,0.0
-73.9482,3.0,97.0,3.0,332.0,28.0,0.0
-73.98225,1.0,1.0,1.0,0.0,8.0,1.0
-73.91445,2.0,18.0,1.0,6.0,56.0,1.0
-73.93909,1.0,12.0,1.0,0.0,21.0,1.0
-73.97437,3.0,1.0,3.0,88.0,117.0,0.0
-73.94349,3.0,38.0,1.0,272.0,4.0,1.0
-73.87088,2.0,49.0,1.0,365.0,47.0,0.0
-73.93745,2.0,74.0,1.0,322.0,54.0,1.0
-73.97057,30.0,0.0,3.0,315.0,8.0,1.0
-73.98717,1.0,82.0,5.0,0.0,7.0,0.0
-73.98423,1.0,2.0,1.0,0.0,113.0,1.0
-73.96446,1.0,35.0,1.0,0.0,3.0,1.0
-73.93863,2.0,23.0,5.0,0.0,6.0,0.0
-73.94326,2.0,3.0,1.0,0.0,6.0,0.0
-73.95113,1.0,30.0,1.0,8.0,28.0,2.0
-73.91848,1.0,1.0,2.0,0.0,39.0,0.0
-74.00489,3.0,39.0,2.0,300.0,79.0,0.0
-73.95267,2.0,14.0,1.0,79.0,6.0,0.0
-73.9914,30.0,17.0,7.0,0.0,23.0,1.0
-73.99348,7.0,1.0,1.0,0.0,9.0,0.0
-74.1637,30.0,0.0,3.0,364.0,216.0,0.0
-73.93984,2.0,60.0,2.0,233.0,4.0,0.0
-73.96128,30.0,6.0,1.0,266.0,3.0,1.0
-73.92428,2.0,4.0,2.0,64.0,21.0,0.0
-74.0086,2.0,18.0,1.0,247.0,27.0,1.0
-73.93974,30.0,1.0,1.0,0.0,12.0,1.0
-73.98198,1.0,7.0,1.0,0.0,19.0,0.0
-73.9538,4.0,0.0,1.0,38.0,6.0,0.0
-74.16485,1.0,29.0,1.0,362.0,216.0,0.0
-73.96107,2.0,5.0,1.0,47.0,12.0,1.0
-73.94933,1.0,43.0,2.0,266.0,54.0,0.0
-73.97862,3.0,16.0,2.0,0.0,8.0,0.0
-73.94093,4.0,21.0,1.0,193.0,30.0,1.0
-73.98706,2.0,79.0,4.0,243.0,68.0,0.0
-73.90728,1.0,42.0,1.0,5.0,44.0,0.0
-73.97442,7.0,4.0,1.0,36.0,13.0,1.0
-73.93536,1.0,9.0,1.0,0.0,4.0,0.0
-74.00597,1.0,1.0,10.0,298.0,111.0,0.0
-73.95362,4.0,12.0,1.0,359.0,2.0,1.0
-73.91619,25.0,5.0,3.0,155.0,56.0,0.0
-73.93838,1.0,103.0,10.0,364.0,4.0,0.0
-73.96696,1.0,10.0,4.0,0.0,8.0,0.0
-73.94183,3.0,0.0,2.0,0.0,4.0,0.0
-73.9388,1.0,0.0,1.0,0.0,73.0,1.0
-73.97043,3.0,36.0,1.0,21.0,8.0,1.0
-73.91248,2.0,4.0,1.0,359.0,21.0,1.0
-73.94956,30.0,0.0,1.0,0.0,28.0,1.0
-73.92353,1.0,14.0,1.0,0.0,18.0,0.0
-73.98001,1.0,159.0,1.0,84.0,19.0,0.0
-73.9422,1.0,0.0,3.0,365.0,12.0,1.0
-73.91985,4.0,4.0,3.0,221.0,21.0,1.0
-73.89526,30.0,0.0,23.0,317.0,44.0,0.0
-73.99456,3.0,64.0,1.0,13.0,60.0,1.0
-73.78196,1.0,173.0,2.0,365.0,46.0,0.0
-73.96255,4.0,8.0,1.0,0.0,15.0,1.0
-73.92274,2.0,5.0,1.0,0.0,21.0,0.0
-73.98606,2.0,0.0,1.0,0.0,23.0,1.0
-73.94859,2.0,63.0,2.0,316.0,54.0,0.0
-73.94981,5.0,16.0,2.0,38.0,15.0,0.0
-73.94028,1.0,2.0,2.0,0.0,30.0,2.0
-73.93659,5.0,69.0,3.0,244.0,6.0,0.0
-73.9697,2.0,12.0,3.0,220.0,0.0,0.0
-74.00226,2.0,19.0,1.0,3.0,11.0,1.0
-73.96294,1.0,171.0,2.0,215.0,29.0,0.0
-73.99847,4.0,14.0,1.0,13.0,14.0,0.0
-73.90715,30.0,7.0,6.0,92.0,21.0,0.0
-73.98573,30.0,59.0,11.0,364.0,8.0,1.0
-73.95111,3.0,5.0,1.0,0.0,12.0,1.0
-73.94846,1.0,59.0,2.0,0.0,2.0,0.0
-73.99693,3.0,135.0,1.0,9.0,53.0,0.0
-73.98071,1.0,0.0,8.0,0.0,1.0,0.0
-73.95706,3.0,4.0,1.0,0.0,20.0,1.0
-73.86322,1.0,28.0,1.0,325.0,87.0,0.0
-73.91113,1.0,7.0,1.0,0.0,147.0,0.0
-73.94055,30.0,5.0,52.0,346.0,20.0,1.0
-73.9681,4.0,11.0,3.0,0.0,8.0,1.0
-73.98089,2.0,2.0,1.0,0.0,1.0,1.0
-73.98272,2.0,16.0,1.0,6.0,26.0,1.0
-74.00186,1.0,124.0,1.0,86.0,14.0,1.0
-73.97787,4.0,31.0,1.0,0.0,1.0,0.0
-73.94252,1.0,10.0,1.0,0.0,2.0,0.0
-73.9518,15.0,0.0,1.0,0.0,12.0,2.0
-73.95166,4.0,61.0,1.0,255.0,20.0,1.0
-73.81324,2.0,50.0,1.0,40.0,62.0,1.0
-73.92635,2.0,1.0,1.0,0.0,21.0,0.0
-73.98158,30.0,1.0,4.0,191.0,19.0,1.0
-73.95967,3.0,42.0,6.0,0.0,45.0,0.0
-73.92752,2.0,30.0,5.0,361.0,21.0,0.0
-73.98336,2.0,0.0,1.0,0.0,19.0,1.0
-73.9289,14.0,1.0,1.0,0.0,21.0,0.0
-73.96229,3.0,0.0,1.0,179.0,12.0,1.0
-73.97664,30.0,1.0,50.0,365.0,5.0,1.0
-73.94497,4.0,0.0,1.0,13.0,54.0,1.0
-73.917,2.0,11.0,1.0,107.0,188.0,1.0
-73.94496,2.0,1.0,1.0,0.0,2.0,1.0
-73.94991,2.0,17.0,1.0,0.0,28.0,1.0
-73.93184,2.0,55.0,1.0,118.0,39.0,0.0
-73.96076,1.0,0.0,1.0,365.0,8.0,0.0
-73.96884,30.0,13.0,1.0,319.0,29.0,1.0
-73.94972,30.0,0.0,232.0,249.0,28.0,1.0
-74.06092,7.0,0.0,3.0,365.0,211.0,1.0
-73.95609,2.0,7.0,1.0,0.0,28.0,1.0
-73.96692,1.0,9.0,1.0,65.0,29.0,1.0
-73.8937,2.0,34.0,2.0,273.0,70.0,1.0
-73.958,28.0,3.0,1.0,258.0,12.0,1.0
-73.96299,14.0,0.0,1.0,38.0,12.0,1.0
-73.96244,2.0,232.0,1.0,261.0,3.0,1.0
-74.00582,1.0,0.0,1.0,43.0,123.0,1.0
-73.89928,2.0,6.0,1.0,0.0,44.0,0.0
-73.95238,1.0,15.0,1.0,35.0,2.0,1.0
-73.91975,4.0,5.0,1.0,66.0,56.0,1.0
-73.88219,1.0,8.0,3.0,342.0,103.0,0.0
-73.9572,1.0,1.0,1.0,0.0,73.0,0.0
-73.97511,4.0,0.0,1.0,324.0,8.0,1.0
-73.9292,2.0,3.0,1.0,0.0,21.0,0.0
-73.92066,2.0,0.0,2.0,0.0,21.0,0.0
-73.94228,2.0,21.0,5.0,90.0,25.0,2.0
-73.96786,2.0,8.0,1.0,0.0,12.0,1.0
